Gene ID,Gcn5_1,Gcn5_2,Gcn5_3,Gcn5_4,Gcn5_5,Gcn5_6,Gcn5_7,Gcn5_8,Gcn5_9,Gcn5_10,Gcn5_11,Gcn5_12,Gcn5_13,Gcn5_14,Esa1_1,Esa1_2,Esa1_3,Esa1_4,Esa1_5,Esa1_6,Esa1_7,Esa1_8,Esa1_9,Esa1_10,Esa1_11,Esa1_12,Esa1_13,Esa1_14,Set1_1,Set1_2,Set1_3,Set1_4,Set1_5,Set1_6,Set1_7,Set1_8,Set1_9,Set1_10,Set1_11,Set1_12,Set1_13,Set1_14
YGL198W,-1.860221663,0.75116,-0.389419847,-0.807707997,-0.471193674,1.029641684,0.848255227,0.274354179,0.696828781,-0.509217996,0.135175789,-1.516283224,0.079153093,1.739475649,-0.527351702,-0.083016615,-1.873695619,-1.128840336,-0.884470224,1.317471162,0.480890428,1.963941976,0.321110655,0.217909407,0.018575896,-0.746415258,0.154709722,0.769180509,-0.062455913,-0.240865782,-0.437454735,-1.191632812,-0.509327175,-1.346799282,-0.962654026,-0.309330286,-0.15454892,1.588838147,0.112292008,1.826985327,1.517781617,0.169171834
YGR013W,-0.662037492,-0.867749181,-0.489160398,-0.672935428,-1.193239223,0.297658948,0.706443841,1.469860944,2.250699106,0.55297738,0.072334368,-0.986015941,0.251035613,-0.729872537,-0.084300258,-0.812993676,-0.671180145,-1.360105213,-0.785101897,-0.119557472,-0.775024868,1.837906083,1.919938083,0.521100127,-0.407579831,0.610416007,-0.614212858,0.740695916,-0.650697748,-1.074587581,-1.095086204,-1.237593403,0.536242034,-0.036271653,0.926825445,0.002606158,1.242032928,2.081409258,-0.520158334,-0.973191113,0.655912072,0.142558141
YGR014W,-0.662037492,-0.867749181,-0.489160398,-0.672935428,-1.193239223,0.297658948,0.706443841,1.469860944,2.250699106,0.55297738,0.072334368,-0.986015941,0.251035613,-0.729872537,0.157496314,-0.305057825,-0.213643233,-1.148660499,-1.146517512,-1.094370329,-1.150370136,1.436361136,2.013323206,0.758254314,-0.055788375,0.791679649,-0.445166875,0.402460165,-0.652597637,-0.277266461,-0.872848969,-0.896748768,0.245330984,1.169867036,1.201910629,1.108537409,1.42288021,0.864678108,-0.317803213,-0.351062228,-1.731588956,-0.913288143
YGR130C,0.052868995,-0.034938626,-0.876874132,-1.475621895,-1.407080822,-0.238705439,-0.095101758,2.165172049,1.660221951,0.461795043,-0.402371654,-0.253313392,0.118203458,0.32574622,-1.382672952,-0.753078831,-0.93501079,-1.328532039,-0.415226759,-0.154210013,-0.467364157,0.382036406,1.661403771,0.570882499,-0.255018573,0.204725186,1.479459486,1.392606767,0.733411289,0.93799023,-0.705385766,-1.877920126,-1.067817631,-0.217164804,-1.04610537,1.850159836,1.137271967,-0.008104501,0.310066223,0.236742114,-0.570279097,0.287135636
YGR144W,-0.311487728,-0.369258759,-0.540834605,-1.271795059,-0.554787656,1.921164412,2.322058206,0.542378353,0.233132368,-0.191599301,-0.530089849,-0.5301743,0.001519337,-0.720225418,-0.68332455,-0.044628133,-0.937693685,-1.411891006,-0.511561468,0.838549284,2.230475449,0.597715199,1.087089878,0.143252839,-0.536116948,-1.230095259,-0.126833735,0.585062135,-0.520730361,-0.152647346,0.384229596,-0.537161193,-0.216221514,2.067021612,1.425997182,1.16658951,0.708777879,-0.644963354,-0.966179083,-0.557494811,-0.896683641,-1.260534478
YGR182C,-0.389680746,0.614668421,-0.04744025,-0.95580969,-2.307182252,0.918013499,2.151656648,-0.160087436,0.144254513,-0.110252424,0.65323158,-0.262706731,0.170461772,-0.419126904,0.434846554,0.638685628,-0.288290463,-1.031024097,-2.184779746,-0.56416759,-1.257000889,0.191800308,1.623716004,1.073470335,0.633126862,0.491003819,-0.09198241,0.330595683,-0.200177344,-0.024880016,-0.463533388,-1.653334315,-1.582568556,1.387764141,0.403799506,1.811485515,0.878292889,-0.719638275,0.465917385,0.503390707,-0.243585408,-0.562932842
YGR183C,-0.389680746,0.614668421,-0.04744025,-0.95580969,-2.307182252,0.918013499,2.151656648,-0.160087436,0.144254513,-0.110252424,0.65323158,-0.262706731,0.170461772,-0.419126904,0.434846554,0.638685628,-0.288290463,-1.031024097,-2.184779746,-0.56416759,-1.257000889,0.191800308,1.623716004,1.073470335,0.633126862,0.491003819,-0.09198241,0.330595683,-0.200177344,-0.024880016,-0.463533388,-1.653334315,-1.582568556,1.387764141,0.403799506,1.811485515,0.878292889,-0.719638275,0.465917385,0.503390707,-0.243585408,-0.562932842
YGR204W,0.536858627,0.489095861,0.160588065,1.866108326,-0.6859027,-2.548133956,-0.415681854,-0.436403338,0.793889844,-0.221451157,0.565031278,-0.083019676,0.551674203,-0.572653522,0.218167747,0.258633588,-0.630803527,-0.27364119,-1.969079804,-1.067908991,1.033064002,2.212025257,0.97843221,0.356933663,-0.294490758,-0.132992039,-0.278260859,-0.4100793,-0.667699814,-1.550752244,-0.626415308,0.265609711,-0.786673696,-0.766472983,0.06498516,-0.616293177,1.124162776,1.639649641,-0.511815495,-0.050556599,1.872991187,0.609280841
YGR260W,0.167524141,0.659716936,0.276930591,0.769501966,0.425438804,-0.034413388,-0.228115508,2.296630886,-0.07177536,-1.80896876,-1.385393561,-1.075398922,-0.049692254,0.058014427,-0.304026864,0.871302899,-0.036071229,-0.188140121,0.51325124,-1.439732996,0.525961655,2.730568108,-0.490905733,-0.632861288,-0.749279705,-0.912944362,0.061192877,0.05168552,0.605475535,1.129415964,1.528210091,1.619838875,-0.495061064,-0.947032201,-1.389966833,0.965424022,-0.337899175,-1.156316297,-0.853716073,-0.257804861,-0.380907682,-0.029660301
YGR286C,0.051663018,-0.275236332,-0.607499936,0.016700195,-0.581101501,1.747381203,2.069468668,1.319371199,-0.786031682,-1.033964895,-0.481779031,-0.819824085,0.111708391,-0.730855211,-0.389258104,0.915304364,-1.223357085,-1.289751979,-1.544460071,1.02079785,1.149313087,0.842819251,-0.365057799,-0.515255823,-0.729140233,0.141156064,0.509818242,1.477072235,0.0266844,0.32101957,0.351448474,0.37219301,-0.443544068,1.249831478,2.423715555,0.173671856,-1.537487785,-1.09153433,-0.876365274,-0.658249168,0.132160349,-0.443544068
YHL004W,-0.816084631,0.61950363,-0.673379797,1.375160136,-0.430805539,-1.406022986,1.750169832,1.370271807,0.421700055,-0.25619069,-0.230236949,-1.180625541,0.304663308,-0.848122634,-0.030855353,-0.222498844,-1.103853135,-1.007097358,-1.859205517,-0.009354645,0.368130648,1.519531989,1.124986011,0.809547685,0.433686998,-0.119951496,1.207656596,-1.11072358,-0.87325083,-1.387882734,-0.71850217,0.274297591,-0.204419925,0.864796471,0.190950724,-1.711987445,0.529547372,2.070363496,1.08868588,-0.313388781,0.312456176,-0.121665824
YHL005C,-0.098377639,0.981878712,0.040044819,1.872526776,0.239826065,-2.470799129,-0.752049033,0.033438529,0.22567861,-0.333498574,-0.248170622,-0.781959055,0.400700438,0.890760105,0.372445923,-0.13067715,-1.040718171,-0.681659487,-2.012680417,-0.01898651,0.304268407,1.408156462,1.350408118,0.911704863,0.493729886,-0.041348977,0.50474767,-1.419390618,-1.081569419,-1.592012727,-0.39806252,0.25915211,-0.159601662,0.889996959,0.293249968,-1.450397218,0.746541314,1.765849789,1.144645031,-0.835018761,0.591247429,-0.174020293
YHL006C,-0.098377639,0.981878712,0.040044819,1.872526776,0.239826065,-2.470799129,-0.752049033,0.033438529,0.22567861,-0.333498574,-0.248170622,-0.781959055,0.400700438,0.890760105,0.372445923,-0.13067715,-1.040718171,-0.681659487,-2.012680417,-0.01898651,0.304268407,1.408156462,1.350408118,0.911704863,0.493729886,-0.041348977,0.50474767,-1.419390618,-1.081569419,-1.592012727,-0.39806252,0.25915211,-0.159601662,0.889996959,0.293249968,-1.450397218,0.746541314,1.765849789,1.144645031,-0.835018761,0.591247429,-0.174020293
YHL020C,-0.234972556,-0.340074549,-1.010377948,-0.688687458,0.57539688,-0.517241169,0.609048413,2.629130262,1.400449963,-0.203134581,-0.72037486,-0.630415974,-0.155223504,-0.713522919,-1.071057822,-0.574397935,-1.133301174,-1.258804164,-0.088429337,0.872873066,0.937673201,2.280722213,1.063399106,0.308821405,-0.232778295,-0.516235851,-0.498276809,-0.090207604,-0.619694859,-0.0581019,0.115980275,-0.672680231,-0.853406224,-0.938503734,-1.012422159,0.755320057,1.068771396,0.472115566,0.923813852,2.165726252,0.076871381,-1.423789672
YHL021C,0.019628727,-1.169074561,-0.593137603,-0.546420077,-1.198678596,-1.175238756,-0.948099978,1.034319236,1.03691462,1.594838952,1.557588783,0.222693467,-0.127226274,0.291892059,0.118067862,-0.83440887,-0.770868012,-0.968676325,-1.766805006,0.284856788,0.623814264,1.790926916,1.144041994,0.814183335,0.627301994,0.482928702,-0.485092854,-1.060270786,-0.728048588,-0.651297736,-0.566687939,-0.551413871,-0.967855269,-0.544389831,-0.300013154,2.414162551,1.888561935,0.390456645,-0.054513694,0.352202772,-0.031439527,-0.649724294
YHL025W,-0.009044012,-0.062379562,-0.171757057,-0.472001954,-1.121939006,-0.501501214,1.725148902,2.289612848,0.662337244,-0.097782917,-0.103936056,-1.022097199,0.109773187,-1.224433204,0.508999885,0.467959455,-1.067931527,0.546284256,-2.062627409,-1.420518597,-0.394534267,1.919207339,0.461381003,0.424134879,0.347816679,0.007176335,-0.328796837,0.591448805,0.472164417,0.283739893,-0.565696102,-0.308759529,-0.274556159,-0.203059717,0.319836926,-0.204542509,0.054442371,2.065215489,-0.99282546,-2.181625087,1.411283067,0.124382399
YHL028W,-1.633304278,-0.762061079,-0.063884597,-0.697714627,0.25400675,-0.968838833,1.743066867,2.113093414,0.471723283,0.05199976,-0.438443373,0.379823103,-0.011023018,-0.438443373,-0.324294236,0.051265456,-0.914818625,-0.213072204,-2.003170637,-1.154636109,0.602935419,1.3292517,1.837475505,0.742583978,-0.197384908,0.407469149,0.358352022,-0.52195651,-1.390701637,-1.83374171,-0.421140901,0.337123615,1.171549557,0.330215884,0.467952024,-0.905498122,0.920065578,1.156350709,-0.873178107,1.217556966,0.384857954,-0.56141181
YHL029C,-1.633304278,-0.762061079,-0.063884597,-0.697714627,0.25400675,-0.968838833,1.743066867,2.113093414,0.471723283,0.05199976,-0.438443373,0.379823103,-0.011023018,-0.438443373,-0.324294236,0.051265456,-0.914818625,-0.213072204,-2.003170637,-1.154636109,0.602935419,1.3292517,1.837475505,0.742583978,-0.197384908,0.407469149,0.358352022,-0.52195651,-1.390701637,-1.83374171,-0.421140901,0.337123615,1.171549557,0.330215884,0.467952024,-0.905498122,0.920065578,1.156350709,-0.873178107,1.217556966,0.384857954,-0.56141181
YHR032W,0.334906959,-0.754024492,0.179264267,-1.588950776,-1.726365065,-0.699718209,1.485641538,1.162339867,1.44230979,0.121263344,0.226864137,0.132401162,0.352137199,-0.668069721,0.504685309,-0.33612046,-0.488569564,-1.12078021,-2.18024704,-1.022405227,-0.589838729,1.534176897,0.721896336,0.775924748,0.704628331,0.289140599,0.283806631,0.92370238,-0.532288001,-1.218540074,-0.333596148,-0.91104243,1.491081095,-0.084595511,-0.813220805,-1.379309,1.358982009,-0.170933732,-0.275369696,0.494586295,1.677647055,0.696598944
YHR032W-A,0.334906959,-0.754024492,0.179264267,-1.588950776,-1.726365065,-0.699718209,1.485641538,1.162339867,1.44230979,0.121263344,0.226864137,0.132401162,0.352137199,-0.668069721,0.504685309,-0.33612046,-0.488569564,-1.12078021,-2.18024704,-1.022405227,-0.589838729,1.534176897,0.721896336,0.775924748,0.704628331,0.289140599,0.283806631,0.92370238,-0.532288001,-1.218540074,-0.333596148,-0.91104243,1.491081095,-0.084595511,-0.813220805,-1.379309,1.358982009,-0.170933732,-0.275369696,0.494586295,1.677647055,0.696598944
YHR033W,0.334906959,-0.754024492,0.179264267,-1.588950776,-1.726365065,-0.699718209,1.485641538,1.162339867,1.44230979,0.121263344,0.226864137,0.132401162,0.352137199,-0.668069721,0.504685309,-0.33612046,-0.488569564,-1.12078021,-2.18024704,-1.022405227,-0.589838729,1.534176897,0.721896336,0.775924748,0.704628331,0.289140599,0.283806631,0.92370238,-0.054633832,-1.078662896,-0.585925582,-1.039728617,-0.003173705,-0.966794961,-0.14090704,-1.255609209,0.501512227,1.80598344,0.262896867,-0.329712705,1.327877537,1.556878475
YHR041C,0.730049634,-0.051793119,-1.137276206,0.111082822,0.25598354,-1.706235077,0.144028945,-0.295745901,0.703438016,-0.69055431,-0.657360174,-0.815889891,1.397591444,2.012680279,0.175363851,0.577673047,-1.166909734,-0.440462714,-1.54581757,0.323464907,0.775950243,2.276042352,0.135912793,-0.703939435,-1.361534312,0.183812541,0.156258245,0.614185786,-0.467683274,-0.522639347,-1.113837526,0.440090508,0.614924025,-0.422441245,-0.99671181,-0.708236813,-0.087287238,2.549659386,0.034767623,-0.475188299,1.477363649,-0.32277964
YHR042W,1.904987033,-0.323346254,-1.641203472,-0.85842764,0.55616912,-1.213129092,0.45827081,0.602428483,0.694745215,-0.270556153,-0.696630615,-0.292137815,1.481126,-0.402295621,-1.181965606,-0.119109975,-0.875551157,0.845715853,-1.491390418,0.351642474,1.521894319,0.53092729,-0.148585894,-0.686316763,-1.103102229,-0.154864651,1.626332357,0.884374401,-0.226504226,-0.554898474,-0.306659995,-0.168735697,-0.360795333,-0.180458648,-0.620012281,-1.620229273,0.108522745,0.760750316,-0.490831716,2.857915504,0.513458844,0.288478235
YHR083W,-0.738310071,-1.311865904,0.566433335,0.403209615,-1.438269644,-0.701544147,1.206365935,1.324408485,0.759606937,0.723543545,-1.564914371,0.075731112,0.932258565,-0.236653392,1.571763334,-0.141860348,0.052984946,-0.334875171,-2.838225216,0.218047261,0.727653659,-0.241891341,-0.175660745,-0.353533676,-0.268847076,0.958082731,0.084586988,0.741774654,-0.608697568,-0.929685287,-1.192921462,-0.608640454,0.343956025,-0.136248346,-0.293695427,0.581651282,2.885891074,0.824417391,0.053649376,-0.5538905,-0.296072427,-0.069713677
YHR115C,0.310729411,0.055476245,-0.427362302,-1.357268605,-1.106624875,-1.196870652,-0.813597536,0.030788569,1.956039483,1.710689689,-0.326980537,0.152821462,0.789357285,0.222802364,-0.701752714,0.726446587,-1.255807192,-1.311774165,-0.848442038,-0.577710633,0.149724734,0.670363985,1.437806634,0.282461075,-0.68000569,0.085285023,-0.104714028,2.12811842,0.524450533,-0.391900225,-1.100320773,-0.956646099,-0.686528325,-0.455404717,-0.390252839,-0.483383415,0.648840546,2.015676852,-1.066113699,0.035978534,0.41082043,1.894783197
YHR162W,-0.306391517,-0.002581952,0.609326787,-0.052244973,-0.795329139,-1.32187942,-1.183059593,2.315489256,1.6807778,0.238776434,-0.200217852,-0.625061036,-0.094193051,-0.263411744,0.381969613,0.256405106,0.162146763,0.782940891,-2.257627705,-0.794148685,-0.431852863,1.247560397,1.405405066,-0.085010373,-0.955109202,0.546893763,-0.981608917,0.722036144,-0.327156016,0.02306704,-0.114554565,1.189329276,-0.164057471,0.201743677,-0.267256604,2.642349886,0.8933041,-0.66642854,-0.599304601,-1.19052275,-0.732494016,-0.888019417
YHR182C-A,-0.700587446,-0.089549424,0.017333677,0.296609321,-0.562401938,-1.056598,2.266501909,1.766380341,0.903279334,-0.398495846,-0.865138471,-0.79618746,-0.56502761,-0.216118388,-1.218926185,0.222354487,-0.207067251,-0.30719685,-1.010707695,-0.929780943,1.121531095,2.19176771,1.554729989,0.312699395,-0.507655978,-0.480466718,-0.59597632,-0.145304735,0.021919261,0.306886362,0.54989472,0.960413311,-1.615294712,-1.725909909,0.116951726,1.867205273,1.328783105,-0.468024127,-0.603925529,-0.044547129,-0.348382508,-0.345969844
YHR183W,-0.853266217,0.350591927,0.931444054,1.002066033,-0.934720847,-1.412472999,1.350800697,1.325609762,1.329837277,-0.322430605,-0.774592435,-0.791318814,-0.545345016,-0.656202817,-0.964822231,0.42526034,0.059138627,0.518484577,-1.475102525,-1.619598329,0.08121332,1.342758429,2.004167821,0.551707062,-0.635481681,-0.434359189,-0.130399973,0.277033752,0.021919261,0.306886362,0.54989472,0.960413311,-1.615294712,-1.725909909,0.116951726,1.867205273,1.328783105,-0.468024127,-0.603925529,-0.044547129,-0.348382508,-0.345969844
YHR189W,-1.345827038,0.144827974,-1.009477745,-0.543811574,-0.596544595,-1.129127589,0.527218408,1.743163824,0.948127488,-1.298072995,0.286724682,0.614496299,0.335753012,1.322549848,0.421121302,-0.199426635,-1.196423965,0.210265039,0.956121969,0.839234932,1.671562936,0.65665546,-0.021777009,-1.252719179,-2.188559434,0.286862162,-0.042217827,-0.140699751,0.180969192,-0.487843801,0.258583861,-0.244047151,-0.887515767,0.800912439,0.170401568,-0.681274999,-0.462181055,1.137528327,-1.64899773,-1.211176556,1.897932655,1.176709018
YHR190W,-1.301957617,0.277529555,-0.164600725,-0.789919671,-1.003734346,-1.165294719,0.267714526,1.645490237,1.754560912,-0.795163069,0.242618337,0.5721513,-0.553612513,1.014217794,0.421121302,-0.199426635,-1.196423965,0.210265039,0.956121969,0.839234932,1.671562936,0.65665546,-0.021777009,-1.252719179,-2.188559434,0.286862162,-0.042217827,-0.140699751,-0.00939313,-0.377430689,0.337974987,-0.067474217,-1.154200012,0.680222492,0.244626189,-1.048009716,-0.676424745,0.882858408,-1.378926721,-0.469707988,2.471430416,0.564454725
YHR199C,-0.190875551,-0.814760279,-0.296133099,-0.502245194,0.701357345,-0.648570824,0.437101378,1.510815757,-0.140023737,-0.806560547,-0.631759916,-1.548034832,0.825939523,2.103749977,-0.087163052,-0.615499372,-0.11077926,-0.655731375,-0.296603833,-0.574555452,1.339123501,2.519063051,-0.69747357,-0.081304229,0.402739846,-1.632448665,-0.049439093,0.540071503,0.336327551,-0.150327707,-0.167830507,-0.06920686,-0.699113764,-2.131611647,1.18495183,0.812207739,-0.601719134,1.975752645,-0.469796952,-0.292479103,-0.613866356,0.886712264
YHR199C-A,-0.190875551,-0.814760279,-0.296133099,-0.502245194,0.701357345,-0.648570824,0.437101378,1.510815757,-0.140023737,-0.806560547,-0.631759916,-1.548034832,0.825939523,2.103749977,-0.087163052,-0.615499372,-0.11077926,-0.655731375,-0.296603833,-0.574555452,1.339123501,2.519063051,-0.69747357,-0.081304229,0.402739846,-1.632448665,-0.049439093,0.540071503,0.336327551,-0.150327707,-0.167830507,-0.06920686,-0.699113764,-2.131611647,1.18495183,0.812207739,-0.601719134,1.975752645,-0.469796952,-0.292479103,-0.613866356,0.886712264
YHR200W,-0.572358781,-0.787695665,-0.790052078,-0.44263426,0.994297899,-0.305043532,0.52900906,1.039413076,-0.355556788,-1.208235057,-0.383178053,-0.853809891,0.727953213,2.407890857,-1.102918716,0.426973729,-0.000477006,1.143141289,0.260305801,-1.05313957,1.684219524,1.686333314,-0.226911105,-0.51108701,-0.76935742,-1.344804806,0.497880848,-0.69015887,0.572970272,0.271144499,-0.044545827,-0.403550697,-1.326382746,-2.086951089,0.532436282,0.89204403,0.111891829,2.025590124,-0.112583233,-0.722577071,-0.377684113,0.668197741
YIL023C,-1.21705068,0.742236233,-0.715961639,-0.480818405,0.469463479,0.892972996,1.783348814,0.94430218,0.35417416,-0.469493115,-0.337834707,0.383451657,-0.23396761,-2.114823363,-1.215232068,-0.628703481,-1.271162098,-0.959867009,-0.879183918,0.849150886,1.594602332,0.919018935,1.373593418,0.440050198,-0.264535954,-0.824317169,0.935291224,-0.068705295,-1.239677163,-1.070294081,-0.040187564,1.532048668,-0.101954837,0.384749798,0.109962506,-0.310954928,-0.73439828,1.686066703,1.499894163,-0.991977275,0.280327862,-1.003605573
YIL033C,-0.024474259,0.354300808,-1.01498786,-1.1455431,-1.465109482,0.719156074,0.442153236,-0.019834541,0.309612166,-0.633645599,-1.07027698,2.257754519,0.867098989,0.423796029,-1.020975341,-1.216126427,-0.178109219,-0.380850499,2.042912813,2.211301898,-0.276075102,0.145730523,0.204066298,-0.493976374,-0.640845698,-0.458395212,0.371791122,-0.310448782,0.200199276,0.071886086,-1.039323012,-0.344461108,-0.096830277,-1.986517747,0.416626537,1.294604502,0.237223598,0.557349802,-1.58223336,1.697438103,0.156122714,0.417914887
YIL041W,0.251633016,-0.990272866,-0.100414671,-0.584981421,0.701363335,0.162911704,0.978302375,1.372023802,0.289405643,-0.834742276,-1.871371886,-1.242071022,0.35301214,1.515202126,-0.136047864,-0.482369369,-0.691141474,-1.517045698,-1.558336398,0.385142178,0.944304491,-0.88547168,0.0932009,0.466572474,0.762454243,-0.156213936,2.106813772,0.668138361,-0.388651065,-0.886649348,-0.152143043,-1.034549696,-0.439229576,-1.493038585,0.077473559,-0.910947677,0.721461869,1.569544919,0.28953488,-0.112316415,2.02146216,0.738048019
YIL042C,0.33034439,-1.343661108,0.158673867,0.076971862,-0.064597313,0.020095295,1.365922809,1.40111884,0.49748834,-0.731864934,-1.903116171,-1.301110835,0.807719905,0.686015052,-0.044941365,-0.745446507,-0.719811292,-1.384091941,-0.36263839,1.04314734,2.312312521,-0.486993037,-0.570219869,-0.39638455,0.098760417,-0.611846737,1.478804413,0.389348998,-0.777249971,-0.697500963,-1.520083835,0.221332701,0.124603507,-0.839398703,0.3590553,-0.918424944,0.397705076,2.521183953,0.179296135,0.575621455,0.861200038,-0.48733975
YIL047C,-0.327008937,0.353607031,0.962285759,0.028403685,0.467842956,-2.100679478,-1.225148793,1.603567042,1.325703128,-0.503806997,-0.391526958,-0.335066011,0.722890799,-0.581063227,-0.741531533,-0.499310539,-0.839550523,-0.656049785,0.399024106,-0.176357833,-0.725716541,2.767741762,1.342423812,0.063725236,-0.888084188,0.219174511,-0.061833615,-0.203654869,1.129627157,0.861570219,-0.387317068,-0.154421432,-0.259975422,-1.167811469,-1.048177958,-0.505496561,-1.598630537,0.565327015,1.670770776,0.421943061,-0.780022551,1.252614769
YIL047C-A,-0.327008937,0.353607031,0.962285759,0.028403685,0.467842956,-2.100679478,-1.225148793,1.603567042,1.325703128,-0.503806997,-0.391526958,-0.335066011,0.722890799,-0.581063227,-0.741531533,-0.499310539,-0.839550523,-0.656049785,0.399024106,-0.176357833,-0.725716541,2.767741762,1.342423812,0.063725236,-0.888084188,0.219174511,-0.061833615,-0.203654869,1.129627157,0.861570219,-0.387317068,-0.154421432,-0.259975422,-1.167811469,-1.048177958,-0.505496561,-1.598630537,0.565327015,1.670770776,0.421943061,-0.780022551,1.252614769
YIL064W,-0.475387468,0.269098215,-1.537789124,-0.539558807,0.161608556,-1.007664554,0.252508525,1.294066051,1.690424358,-0.352986779,1.376206187,-0.28958942,-1.408464579,0.567528839,0.60980455,-0.843685819,-0.406437585,-0.936616404,-1.233390549,0.037536276,1.258877348,2.39322746,0.048952999,-0.320939767,-0.520333917,-0.613576243,-0.494222784,1.020804436,-0.111778201,-0.375084052,-1.772312565,0.032683398,0.539994965,-0.163098501,-1.362481715,-1.052297937,1.107439905,1.615330946,-0.740150078,0.779982902,1.140246392,0.36152454
YIL065C,-0.475387468,0.269098215,-1.537789124,-0.539558807,0.161608556,-1.007664554,0.252508525,1.294066051,1.690424358,-0.352986779,1.376206187,-0.28958942,-1.408464579,0.567528839,0.856361173,-1.012867325,-0.651676255,-1.548777557,-0.806912564,0.347976394,1.180164341,2.197444081,0.200742529,-0.074180325,-0.158548158,-1.002760101,-0.106456549,0.579490316,-0.111778201,-0.375084052,-1.772312565,0.032683398,0.539994965,-0.163098501,-1.362481715,-1.052297937,1.107439905,1.615330946,-0.740150078,0.779982902,1.140246392,0.36152454
YIL075C,-0.743948456,0.362006778,0.024895889,-0.599632422,-1.02311387,-0.02886475,2.808182749,1.176569348,0.554436308,-0.434870599,-0.449362094,-0.550357597,-0.681455689,-0.414485595,-1.268997956,-0.765101153,-0.576365817,0.015444668,-1.210797046,1.200741285,1.474798915,2.233148842,-0.015204176,-0.276708612,-0.409018979,-0.208872045,-0.315249667,0.122181741,0.700036249,1.415037898,0.378374112,-0.914429333,-0.837154019,0.3045966,0.652051052,1.346515362,0.036017154,-0.422985175,0.940358194,-1.415610324,-1.81446135,-0.368346419
YIL109C,-0.037882398,0.307853855,-0.722781457,-0.150579337,0.296170272,0.264409396,1.293949469,1.321216179,1.463423075,-1.428577597,-1.854357727,-0.98300499,0.40429304,-0.17413178,-0.537175383,-0.563807647,-1.087777862,-1.438173911,-0.347768681,0.366976158,1.916708324,2.0651102,-0.440404265,-0.184047642,-0.002116257,-0.563156154,0.595280819,0.220352302,0.110255286,-1.038580768,-1.017385158,-1.145385422,-0.315659712,-0.390125865,0.106207225,0.185123847,0.033238382,2.168287488,0.570547203,-1.126836484,0.143843013,1.716470965
YIL123W,-1.339909112,-0.979484455,-1.102775559,-0.841424903,-0.08856805,0.394301561,1.826151492,1.178228797,0.926856393,0.70048757,0.759963551,0.121382455,-0.401166959,-1.154042783,-0.517445137,-0.505890592,-0.97221452,0.110154615,-0.874332769,-0.285791866,1.86992544,2.551506485,0.12078431,-0.065759945,-0.162535192,-0.65761372,-0.334818821,-0.275968287,-0.723938482,-0.974015673,-1.196322206,-0.832069326,-0.329973952,0.39366549,2.527166077,0.689383507,-0.421397035,1.38152785,0.090123155,-0.291359118,-0.314321026,0.001530738
YIL136W,0.661787375,-0.257742029,-0.63350895,-1.128403794,-1.393867819,-1.276808911,-0.878239913,1.549263695,1.753159809,0.36421648,0.277654028,0.030378634,0.043153484,0.888957911,0.145912364,-0.585408103,-1.487096756,-1.656662901,-0.653648465,-1.24550273,0.320192158,1.21994355,1.418166922,0.799068262,0.394238729,-0.226978202,0.636204317,0.921570854,0.468258251,0.199815105,-0.695998698,-1.189552997,-1.519770553,-1.503769908,-1.229371766,0.717088378,0.757653674,1.160612512,0.725766405,0.245985113,0.915212214,0.948072269
YIL154C,-0.663038363,-0.695346751,-0.475068024,-1.368951652,-1.352088077,-1.118913933,0.248269268,0.909616588,1.940745529,0.493629067,0.420315507,0.010770612,0.345597705,1.304462524,-0.426280582,-0.912327103,-0.962482378,-1.135046598,-1.122067789,-0.377285952,0.513969645,2.436365507,1.235225433,0.70462658,0.173225786,-0.313315458,0.125704163,0.059688747,-0.068027618,-0.711099695,-0.768030348,-1.114911499,-1.392568017,-1.40555382,-0.224573362,-0.083788113,0.895324692,1.044784542,0.751724046,1.842005284,0.428919207,0.805794701
YIL155C,-0.552469889,-0.432129257,-0.590015873,-1.079077632,-1.348248254,-1.222265436,-0.507316897,0.739112748,2.075538963,0.682351155,0.361199009,-0.073212872,0.777867366,1.168666868,-0.396062175,-0.19343486,-1.142198361,-1.380940893,-1.340719956,-0.374249872,0.393289769,2.466352254,0.699788084,0.67255958,0.664710168,-0.021773269,-0.153017431,0.105696962,-0.127952194,-0.666902398,-1.077777169,-1.364639465,-1.191445975,-0.688413347,-0.732212916,-0.062953965,0.89325638,1.28879453,0.764585604,0.638067576,1.842768124,0.484825216
YIR006C,0.129470857,-1.063134909,-0.404586668,-1.474085457,0.334757226,1.546734885,0.625997259,0.330638714,0.049098197,0.177790394,-0.164769065,-0.740661616,-1.360030478,2.012780661,-0.068522409,-0.937016792,-0.088931562,0.393452387,1.543247775,1.688576896,1.260680982,0.913712308,-0.365817527,-0.68272352,-0.73280164,-1.27769847,-0.528856525,-1.117301903,-0.211422491,-0.587248009,-1.231126079,-0.777887485,-0.331977684,-0.687173682,0.200785288,0.786285077,0.664340052,1.77122419,-0.297213324,-1.485730624,1.794489261,0.39265551
