Gene name,microarray1,microarray2,microarray3,microarray4,microarray5,microarray6,microarray7,microarray8,microarray9,microarray10,microarray11,microarray12,microarray13,microarray14,microarray15,microarray16,microarray17,microarray18,microarray19,microarray20,microarray21,microarray22,microarray23,microarray24,microarray25,microarray26,microarray27,microarray28,microarray29,microarray30,microarray31,microarray32,microarray33,microarray34,microarray35,microarray36
YKR081C,-1.096415698,-1.503268215,-0.697615493,-0.366461546,-0.302024144,-0.182985077,0.234599715,0.841928059,3.003667375,-0.031734133,-0.739299943,0.659952283,-0.86474889,-1.259080522,-0.377087276,-0.733843818,-0.362021933,-0.279182759,0.173859823,2.33397911,0.244553439,-0.107740706,0.213310213,0.174505844,-0.595288127,-1.220069306,-0.268359683,-0.404160744,-0.346376898,-0.044603523,0.330919216,2.861738906,0.068606452,-0.383270193,0.499717349,0.52430084
YKR082W,0.39842796,-0.611429667,-0.583012555,-0.21225661,-0.057145025,-0.062109786,-0.694725089,0.400451207,2.223276254,-0.644385496,-0.386747694,1.320642559,0.059293982,-1.275604446,-0.159607213,-1.702408527,-1.256299988,-0.914904048,0.196961203,1.440556338,-1.002783689,1.064873612,0.902029771,0.168033303,0.044235813,-2.633917563,-0.2548912,0.146989705,-0.505064833,0.062898109,0.445299624,1.845076007,0.117245493,-0.361215089,1.204157037,1.278060541
YKR083C,0.407519651,0.756133684,0.270297806,0.291593243,0.384759489,-0.531846707,-0.849389081,-0.767224481,-2.744338392,0.046639028,0.037125797,1.844581524,-0.390065437,1.072065496,0.778675513,-1.565981195,-1.204272404,-0.882189221,-0.717316247,-0.372271967,0.248234402,1.736667581,0.710475338,0.414035658,0.584795821,0.435813391,0.33850575,0.357449321,0.228080184,-0.174929817,0.247570212,-2.627836165,-0.158755737,-0.305861167,0.676486517,1.424772615
YKR084C,0.488598912,-0.756101546,-0.632352457,0.711258725,0.013409475,0.206665187,0.487004142,-0.556618457,-0.129610157,-0.144493713,-0.408791117,1.248333393,0.742370704,-1.048544289,0.039459413,-2.485860076,-2.159193998,-0.974611262,-0.194875993,0.392519367,1.58099976,1.621878642,0.93614699,1.400218114,-0.654495408,-1.229582147,-0.012409777,-0.361796313,-0.485193407,-0.695811718,-0.558008369,-0.405270943,1.745742148,-0.09735278,0.887352991,1.489015964
YKR085C,1.46943317,0.276213179,-0.294280925,-0.627206304,-0.864310744,-0.924926789,-0.769212465,-0.948727729,-0.743518875,0.724661963,0.874165786,1.590536806,1.208047911,0.256924662,-0.825551412,-1.59690748,-0.811993512,-1.274172101,-0.898263341,-0.83456258,0.101237459,1.452136998,1.251056856,1.080790727,1.216116153,0.358818893,-0.353303379,-0.943813575,-1.009374747,-0.747143362,-1.107249474,-0.765924948,0.774968921,0.843012103,1.463633875,1.39868828
YKR086W,-0.40517749,-1.560828312,-0.607615732,0.78722718,1.001671279,0.58567737,1.022314524,-1.140301492,2.548760917,0.128516813,0.007913266,1.183065875,-0.442246833,-1.478054486,-2.058807892,-2.159875603,-0.806909786,0.278201641,0.419146537,0.138508837,-0.537192955,0.605209647,0.325068173,0.617291772,-1.15346837,-1.136161645,0.184807353,-0.150283059,0.317358565,0.771620827,0.194176772,1.13676436,0.608430704,-0.508800378,0.254639448,1.029352174
YKR087C,0.79753625,0.838632836,0.764003925,1.276467692,1.073482796,0.879245056,0.737902461,-3.062524602,0.392778037,-0.801326247,-1.168324802,-0.731750341,0.261727965,0.608717722,-2.100256943,-0.312784676,-0.488156643,-0.038482852,0.74353618,0.45694982,0.704889027,0.593048004,-0.635367459,-1.176921291,-1.196200722,1.338824185,0.718326138,0.148153901,-0.504563415,-0.09212379,-0.109223986,0.131113305,1.635879415,-1.190982861,-0.094830836,-0.397393249
YKR088C,0.211492682,0.208608419,-0.549439421,0.502370002,0.918559159,1.036527146,0.820072758,-1.510623614,-0.832926897,-0.508113423,0.081047727,0.760327903,-0.919720794,-0.324711923,-2.315720993,-1.090124677,-0.701636975,0.131078404,0.093037795,0.721295807,-1.256020404,1.616506777,0.7285037,-0.749754514,-1.85592434,-1.20996019,-0.195659009,0.51736461,0.318866709,0.792763031,-1.103497299,1.41931362,1.337223816,0.830981102,1.43253029,0.645363016
YKR089C,0.23693361,1.487916577,1.485070864,1.025674564,1.360473489,1.052752953,0.922436874,0.43341256,-1.374462521,-0.847988855,-0.865062319,-1.139629488,0.166388102,1.01199795,0.005159857,0.732876198,1.059095337,0.122834598,0.470375472,-1.147671375,-1.903942302,-0.237078358,-1.233164878,-0.49562314,-0.076491955,1.504943235,1.247699186,0.146753494,0.39635333,0.061677878,-0.463068389,-1.780317795,-0.054344325,-1.246695999,-0.923433671,-1.141850754
YKR090W,-0.160594473,-0.580593131,0.071376006,-0.39955119,-0.456046146,-0.737386826,-0.46749354,-0.145421799,-0.005663201,0.768866497,0.786821161,1.306409204,-0.645735077,-1.169344441,-0.679730483,-0.348760165,-2.182579129,-0.870199495,-0.55471749,0.940067199,-1.397108511,2.404274756,0.743301241,1.19815864,-0.384478268,-1.018716956,-0.303808329,-0.363744481,-0.383297463,-0.326206398,-1.080096615,1.389809061,1.012809501,1.742580065,1.536587454,0.760212821
YKR091W,-1.032768004,0.135283987,0.566588002,0.8183958,1.329407415,1.335337979,1.366100172,1.285000437,-2.048657162,-0.86758669,0.023917982,-0.445657977,-0.691794823,0.077374984,0.272831906,0.013592623,0.883385839,1.069806763,1.23077323,-0.883736632,-2.389729768,-0.085221347,-0.690237797,-0.576350952,-0.725111267,0.252040137,0.491241047,0.627380363,1.136333382,1.132286769,0.756487383,-1.693659296,-0.973144129,-0.212593108,-0.564208502,-0.923108745
YKR092C,-0.86858225,-0.403114007,-0.23567267,-0.171376579,-0.253034299,-0.22585931,0.275349529,0.845648907,3.094843825,-0.163790228,-0.418323202,-0.084858203,-0.433498783,-0.510295061,-0.32732122,-0.864913607,-0.163127942,-0.539863759,0.335229857,2.822363645,-0.389043192,-0.373661833,-0.029835018,0.204511777,-0.54810914,-0.30755868,-0.247118064,-0.776474479,-0.759840648,-0.351482268,-0.049561526,3.27677864,-0.356534656,-0.755107994,0.025451745,-0.272219308
YKR093W,0.637473922,2.034126522,1.579474618,0.844158862,0.190534369,-0.321403576,-0.362912038,-0.176336792,-0.478005662,-1.547142665,-1.458698676,-0.819482521,0.890071895,1.972285479,1.302059113,0.439343033,-0.405764696,-0.760700093,-0.528120339,0.278013824,-0.174173417,-1.486219386,-1.241216121,-0.208227765,0.881295561,1.816846265,1.306195619,0.217671405,-0.329201553,-0.589323238,-0.523433644,0.343509514,-0.786618417,-1.366185859,-0.887576153,-0.282317388
YKR094C,0.012414233,-2.331016702,-0.580107137,-0.519964936,-0.319146696,-0.246423128,-0.248357566,0.671818002,2.356762854,0.847121801,1.162811339,0.937606089,-0.382828527,-1.551825263,-0.627474109,-0.21259079,-0.084502588,-0.350175734,-0.17138666,1.599148934,0.692151207,1.122126092,-0.514737181,0.950295303,-0.35296038,-1.35152402,-0.716385944,-0.837562384,0.348254186,0.309216325,-1.59316615,1.757957467,-0.094191855,0.897201738,0.476101816,-1.054659637
YKR094C,0.035992041,-2.170778056,-0.972189023,-0.577161018,-0.685861403,-0.416451077,-0.368068448,0.292899802,2.250175479,0.894851617,1.06823502,0.893887123,-0.262834458,-1.831068915,-0.786009948,-0.529655959,-0.23920817,-0.429008547,-0.024394596,1.548528606,0.44180544,1.212898851,0.062673506,0.759378114,-0.750181557,-1.473453304,-1.153307302,-0.302897279,-0.105179183,0.325261449,-1.090944906,1.800096807,0.083439495,1.0654107,1.077016027,0.356103071
YKR095W,0.284179791,-0.071281764,0.374178539,0.536556734,0.217679338,0.241363705,1.21911873,1.206387736,-1.100276946,-1.632637446,-0.302013583,-0.081666648,0.079890397,1.161821225,0.207693007,2.528766903,1.471648829,0.226182841,0.404364523,0.495204633,-0.342078382,-0.47326751,-0.758727679,1.149639879,-0.376218505,-0.545760372,0.209756115,-0.883676946,0.778344791,0.054573245,-2.166191911,0.813637938,-2.167438526,-0.444112305,-1.116513518,-1.199126856
YKR096W,0.752417125,1.065316245,-0.072956308,1.331732538,0.866565651,0.947442981,0.964058302,0.739668455,-0.702447426,-1.326431807,-1.00680825,-1.765629237,0.399373249,1.016642796,-0.794818944,1.517197522,1.311353286,0.418908993,0.530779965,-0.486450428,1.440638362,-0.556572063,-1.645923201,0.1800874,0.648026334,0.206778787,0.903745153,-0.747646189,0.340449369,-0.069450201,-1.809060293,-0.691439054,-0.209350015,-1.094034843,-1.36382254,-1.238341714
YKR096W,0.787379474,1.29889246,0.483107398,0.979567282,0.167403844,0.874952801,0.314267998,-0.589125768,-0.558727219,-1.411145088,-0.712779642,-1.158144646,0.582618172,1.186510022,-1.672196517,1.012524404,1.011243551,0.437459983,0.156502507,-0.205303516,0.905685495,-0.424409535,-2.408354312,0.529651386,0.412184846,1.233906157,0.792038073,-0.339211571,0.343895651,0.138468814,-2.900996123,-0.85684917,0.355789952,-0.011466663,-0.23089181,-0.524448691
YKR097W,0.486613082,-0.001819357,-0.123644083,0.089569204,-1.722750488,-0.43877609,-0.832466371,-1.091571115,-1.072426258,0.083016422,1.098533406,1.19169218,1.902950105,0.774490012,-1.231745712,0.17682898,0.056760511,-0.893601695,-1.148692638,-1.26211099,0.513677827,0.60191038,-0.007623285,1.400054346,1.138217162,0.372190573,0.382592316,-0.228187951,-0.259651842,-0.660473753,-1.827578267,-1.721388868,0.28407318,1.21154703,1.529685342,1.230106706
YKR098C,1.071421379,1.787278938,-0.044496874,0.682469798,-2.449766846,0.404671588,0.140397196,-0.108611511,-1.347725056,-0.753063842,0.094747663,-0.872699847,1.080529843,1.796507698,-0.550865603,0.901682655,0.770175912,0.060708747,-0.859893397,-0.252130339,1.620169126,-0.09599212,-1.772657672,0.117165071,-0.076838125,0.771492391,0.914615294,-0.214238048,0.655421764,-0.2485984,-1.567161871,-1.644400909,0.840269892,-0.14571057,-0.468822737,-0.236051188
YKR099W,-0.767630317,-0.872052299,-0.895316179,0.203212455,-0.77561883,0.435951248,1.110036212,0.724791429,1.923233965,-1.051973504,-0.188003596,-1.071362501,-1.052479336,-0.824805647,-0.536208241,0.682116747,0.884907339,0.800763915,0.76013466,2.512653795,-0.316485099,-0.995839429,-0.895254246,-0.19092059,-0.869544081,-0.6329864,0.373871357,-0.361728294,0.749593821,0.675716721,-0.033357872,2.7070076,-0.60038858,-1.104143963,-0.255273291,-0.25261897
YKR100C,0.121262449,1.017168774,1.387518021,-1.680621039,-0.343139782,0.474028388,-0.934742517,0.818504033,1.351482415,-1.72731561,0.869912829,-0.451414748,0.911438923,0.047394269,0.512239651,-0.028927861,-0.115886653,0.188646679,-1.49731479,-2.406453128,1.149828898,-0.962141223,-0.485415098,-0.192979692,0.326662412,1.304505447,1.573802074,-0.028447343,-0.708921787,-1.551083487,-0.978143643,0.623101052,0.763503304,0.741927767,0.245109303,-0.335088286
YKR101W,-1.159076014,-1.098957642,0.686594768,0.065505085,-0.056373393,-0.611718775,0.104136323,0.780351782,-0.320157455,-2.380031728,0.763069765,0.390577097,-0.782677074,-0.753364234,0.311257735,-0.188757586,1.176787806,1.614415826,-0.296683497,-2.54824317,-1.676009402,0.240132116,0.183339883,-0.0415643,-0.874461113,-0.048752052,0.397725634,0.685180493,1.511885314,1.519969999,1.108175601,-0.958375555,0.479307707,0.530218274,0.984871784,0.2617
YKR102W,0.81529576,1.343360033,1.519113681,0.655329555,-0.035027841,-0.543958656,-0.259663202,-0.920772679,-0.996018359,-1.210722292,0.762705135,-0.763731772,0.857902649,1.293293084,0.597984022,0.009481578,0.814930765,-0.174559417,-0.947611046,-2.776908045,0.764582625,0.221506708,0.197952335,0.675580064,0.798648182,1.649572814,0.58438917,-0.697357743,-0.756762332,-1.00553976,-0.384281018,-2.302308208,0.262891517,-0.328013716,-0.263482244,0.54219865
YKR103W,-0.44119598,0.952474083,0.916947068,1.439752544,0.938076642,-1.299618181,0.473369244,-0.752295794,-0.397660659,-0.294389086,0.457523081,-1.077115209,-0.074326902,0.884351739,1.375485059,1.491175472,0.790769703,0.248411512,-0.80904858,-2.889624315,0.553319674,-0.341621085,-0.262392664,0.132577525,1.435909356,0.130200831,1.567164579,-0.609155344,-0.070183964,-1.174423114,0.170180744,-1.844512391,-0.11567763,-0.534966966,-0.941028095,-0.028452898
YKR104W,0.430480018,1.763237677,1.985361366,1.029977124,0.072369321,-1.284801441,0.573370913,-0.581604652,-0.023967046,-0.49919488,0.138573719,-0.680525072,0.286282999,1.428660299,0.780497411,0.504076215,0.941041259,-0.107933763,-0.370553539,-2.321095529,0.592364658,-0.308848904,-0.527872476,-0.203184218,0.314946889,1.553964193,1.076387458,-0.60887696,0.028361357,-0.189355176,-0.276368885,-2.619893094,-0.386350478,-1.072750004,-0.964511943,-0.472264813
YKR105C,-0.217489243,-0.615502417,-0.182395671,1.853994224,0.064136698,-0.918680234,2.52050688,0.796392391,1.299891201,-0.261727438,1.848138156,-0.329658297,0.215943292,-0.483523422,-0.283303199,0.437347957,-0.412918054,-0.693017945,0.219680993,0.680014253,0.565502332,-1.217922929,-0.499999545,-1.446450825,0.031867955,0.221429614,1.072330479,-1.666191351,-0.435164982,1.085614738,0.706731668,-0.206196902,-0.488697846,-1.779469139,-1.672904559,0.191691167
YKR106W,1.209723757,0.115521746,0.774308081,0.164875916,0.656103809,-0.23572376,0.823901742,-0.187761142,0.883675275,1.016627273,0.470859533,-1.309516368,-0.102130593,0.216073093,-0.802567189,0.599412744,2.450811869,-1.270373711,0.87150501,-0.676348013,-0.522439411,-0.820951944,-0.802757774,-0.523882674,1.785765453,0.462687868,0.644952582,-0.971004762,-0.011217252,0.044056574,1.423600006,-2.00939987,-0.655916992,-0.871791353,-1.166763575,-1.67391595
YKR106W,0.855393546,-0.341379517,0.127722408,-0.13716419,0.595252408,-0.082824254,0.688219002,-0.90986877,1.230438906,1.511516538,1.396303824,-0.643655861,-0.620994563,-0.210806112,-0.966242677,-0.02328545,1.236126895,-1.406231517,0.574882858,-0.497717926,-1.510885196,-0.487779702,0.85176514,1.074527942,0.939161175,-0.09730605,0.107434942,-0.595554811,-0.085791491,-0.200090024,1.885433837,-3.036925881,0.803260435,-0.213657661,-0.778070735,-1.031207468
YLL001W,1.410868548,0.867691698,-0.436174271,-0.156146491,-1.787406619,-0.112670376,-0.277580987,-0.332402804,-1.4765983,-0.081518321,0.793844778,-0.026907553,1.21186162,0.519410695,-1.134355274,0.24385839,-0.073337429,-0.625517487,-0.90515581,-1.549344517,1.308811069,0.648523031,0.620372485,1.827944968,0.800310224,-0.09617308,0.029054454,-0.571914188,-0.372420048,-0.582207156,-1.942718176,-1.886768424,1.378889287,0.797522236,1.029638968,0.93871486
YLL002W,1.447472551,0.718970008,0.08901775,-0.035651401,-1.328439271,-0.284793328,-0.249360901,-0.247391528,-1.392008345,0.817424389,1.101293567,0.172057633,1.221477004,0.506633089,-1.446038845,0.09932793,-0.61379669,-0.985464495,-1.174103927,-1.413819265,0.866647638,1.367598045,0.916342581,1.314193879,-0.030097598,-0.020805384,0.159196195,-0.845705215,-0.41904793,-0.786880908,-1.77946673,-1.907153385,1.305262191,1.048081615,1.002470655,0.806558424
YLL003W,0.848297758,0.45443002,0.227790945,0.801787844,-2.401029498,0.996611594,1.123522409,0.860409098,-0.248919555,-0.855375237,0.77598157,-1.203779284,0.361834184,0.384272199,-2.728142186,1.505183601,1.230697163,0.47521081,-0.327355933,-0.590537982,1.127550839,0.032474226,-0.021566562,0.715366896,-1.057872621,-0.44753873,0.568448605,-1.05366864,0.89281076,0.451076627,-1.328594597,-1.3100809,-0.062011501,0.089723695,0.365272953,-0.652280566
YLL004W,-0.398056922,-0.25585992,-0.378166909,-0.061798342,-0.149407175,0.074663379,0.361890931,0.87730593,1.209416346,-1.299174955,0.505133661,-0.016855261,-0.588139247,-0.205074154,-1.287484327,-0.07527616,-0.218868999,-0.346484626,-0.077535855,2.564198137,0.605736937,0.10799139,0.459859152,1.169408542,-1.279065188,-1.532704676,-0.30456231,-1.508118383,-0.084663595,-0.313903301,-1.680770769,2.981076937,-0.459130322,0.552147021,0.911921855,0.140351181
YLL005C,0.852752725,-0.758524062,-0.004826742,0.149302725,0.776365968,0.435939309,-0.029183741,0.716416635,1.482638768,-0.73497892,-1.582511771,-0.889897041,1.270127166,-0.070942337,0.21881374,0.986822666,1.842087283,-0.367011295,0.324628871,0.380083448,0.784550676,0.144655265,0.009682683,0.2100306,0.764075633,-2.660829153,-1.002274342,-0.875905194,0.375553791,-0.039691497,-2.162440224,0.852054236,-0.893148657,1.096699475,-0.10322739,-1.497889295
YLL006W,1.671340411,-0.748975142,-0.9523515,0.040956208,0.587542133,0.425933867,0.776340366,1.755623541,-1.787380696,-0.287636212,-0.323971397,0.332984564,1.746987935,-1.123119473,-0.378366418,0.211159152,0.311222025,-1.006305726,-0.151257845,0.919490255,0.903361445,1.255842792,0.265858913,0.78069035,1.279077139,-2.088730692,-1.221356334,-1.442238774,-1.108043937,-0.910951149,-0.946801873,0.545939224,0.044999967,0.762253368,0.109231031,-0.249347519
YLL007C,0.61534232,0.616152622,0.935197861,1.031385073,1.25054224,1.043441996,0.643001184,0.323628246,-3.135625363,-1.1920301,0.133507718,0.172295911,0.622157052,0.157590374,0.107374859,1.037762413,0.347429533,-0.424463977,0.021994706,-1.803922217,0.178086576,0.432392306,-0.105111528,0.976562954,0.392237692,0.178089658,0.023636238,-0.301264647,0.372075427,-0.458119394,-0.699965636,-2.904362814,-1.187157353,0.099860858,0.749004733,-0.248727522
YLL008W,-0.959650213,-1.604376813,-0.44844587,-0.475324782,-0.50537727,-0.203691097,0.200812258,0.886111303,2.72061547,0.122842133,0.197799179,0.641120698,-0.83063434,-1.651354523,-0.668115569,-0.562145338,-0.35831435,-0.191477949,0.352260468,2.507545878,-0.041364117,0.039173745,-0.029643266,0.604129868,-0.592868603,-1.34995272,-0.611112568,-0.429868131,-0.225890427,0.064929549,-0.078356889,2.772503207,-0.087296974,-0.095566308,0.631654879,0.259329483
YLL009C,1.535228824,0.409004656,-0.482027292,-0.544264577,-0.730963086,-0.787949386,-1.081512718,-0.725595599,-1.973185677,0.371918257,1.26089906,1.67099783,0.863267115,0.128100013,-0.583203019,-0.888211362,-0.383130182,-0.684029486,-0.975132351,-1.038655881,-0.981885642,1.13485588,0.88636361,1.574482361,1.450498437,0.19136927,-0.452828886,-0.233051372,-0.136720252,-0.264828618,-0.967411376,-1.323671231,-0.248859447,1.208250252,1.457880663,1.344001212
YLL010C,-0.830043011,0.10608761,0.013951126,0.386977061,0.630850413,0.386624441,0.379801561,1.261517471,0.399331426,-1.710341173,-0.246932785,-0.692995124,-0.22974193,-0.762163105,-0.093944701,-1.233574589,-0.020171175,-0.346358705,0.433866273,3.162305507,-1.445395503,0.255558732,-0.087336031,0.770459986,-0.819828401,-0.309871955,-0.383510845,-0.399701309,-0.177432436,-0.328571107,0.442770609,3.174900256,-0.957541671,-0.563438683,0.286701753,-0.452809985
YLL011W,-1.415493692,-1.887673859,-0.145574436,-0.522265094,-0.387281702,-0.183196981,0.278917239,0.926743246,2.585065309,0.102743807,0.191219825,0.677088699,-0.938079445,-1.50302362,-0.547326839,-0.40395206,-0.656365395,-0.216705269,0.398392968,2.330318214,-0.160622532,0.180884556,0.294310601,0.390680073,-0.46133057,-1.459977209,-0.586621051,-0.570251892,-0.062294066,0.102115767,-0.142456394,2.69482573,-0.006535563,0.098706488,0.642416535,0.362598614
YLL012W,-1.033429903,-1.346928778,-0.954946579,-0.952652552,-0.257070848,-0.025353248,0.324285614,0.867934148,1.217428762,0.092089841,0.546298975,0.746334781,-0.991702415,-1.730209122,-1.458315748,-0.948190586,-0.663586699,-0.126298014,0.609103736,2.024285482,0.585083184,0.802101555,0.822715989,1.202586596,-1.128820192,-1.303474605,-1.000427442,-0.753755943,-0.285575393,0.123588378,-0.099663072,2.307666649,0.531559643,0.656373152,0.903243587,0.697721066
YLL013C,0.788276592,0.758565873,0.699482624,0.203757533,-0.76421218,-0.465641583,0.086707612,-0.503204513,0.240882383,-2.760096933,0.718021177,-0.875445856,1.887731121,-0.279060943,0.120723702,-0.340316907,0.007999925,-0.065772563,0.496625875,1.385088837,-0.370847433,1.336945897,0.994297773,1.575624513,0.922036556,0.010382455,-1.326922761,-1.113585036,-1.531256914,-1.090801256,-0.926348145,-0.330334101,-0.792329344,-0.776170443,0.74753781,1.331658654
YLL014W,0.93213862,-0.626271432,-1.269483548,-0.426951702,-0.538359067,-0.851600393,-0.950958321,-2.291889644,1.126793524,1.208158547,0.840727492,1.871380195,0.113996163,-0.712099898,-1.867586552,-1.202660425,-1.178103306,-1.0781135,-0.796585993,0.540006523,0.69006264,0.831210135,0.82537497,0.371054294,-0.626428074,-0.036285418,-0.003529049,0.279621741,0.160352069,1.017583552,-0.798085043,0.555474016,0.297364711,1.264288297,1.305033148,1.02437073
YLL015W,0.202887872,0.681238997,0.242969872,0.99624377,1.375661623,1.118025022,1.201713208,-0.917485475,-2.359909011,-0.850340257,-1.313066388,-0.48911168,-0.028538224,-0.148064384,-0.999319913,0.826951517,0.698328723,0.287204536,1.094317355,-0.414321602,-0.704599851,-0.724560639,-1.271469178,-0.66386623,-0.060124331,1.013304199,1.114538102,1.306490347,1.515324486,1.557818565,0.137877909,-1.263939551,-0.959448926,-0.515745722,-1.075154064,-0.611830679
YLL016W,-0.247596397,0.15157737,0.738842044,0.511672991,1.591930001,1.928206425,1.858103157,0.489355652,-0.616934048,-1.444051499,-2.375342763,-0.763349925,0.32577518,-0.509232606,-1.201021867,1.011143101,-0.133124598,0.103119823,1.534309186,-0.008348911,-1.114213088,0.603343718,-0.417152607,-0.460541025,-0.466759275,0.003829255,-0.032448536,0.823775104,0.312482467,1.428817261,0.632032836,-1.642538191,-1.157684588,-0.247600507,-0.618322481,-0.592052657
YLL017W,0.484099931,-0.595886817,0.666587049,0.349174983,2.159177018,0.347437744,1.107999797,0.506140878,0.409951529,-0.885327648,-1.857558061,-0.651076096,1.753354766,-0.933824766,1.653222768,0.84092465,0.467696078,-1.106553036,-0.235951066,0.571956077,1.287936506,-0.375955954,-0.606694618,-0.748573983,0.733801766,0.496924065,1.41082856,-1.259873435,-0.686471554,-0.602665993,0.234995681,-1.303288522,-0.323456208,-1.215279828,-1.25357966,-0.840192601
YLL018C,-0.774061756,-0.844338766,-1.177270697,0.019270279,0.84515628,0.699156097,0.597034842,0.244260792,1.072647988,-0.618495996,-1.448075667,-0.030111623,-0.014575321,-1.491921766,-0.88048579,-0.987983805,-2.173155684,-0.239459602,0.969134951,0.969107806,2.339069112,0.830001917,0.305833523,-0.025124766,-0.49764131,-2.023887132,-0.539964,-0.291975868,0.006851945,0.141015998,1.679392197,0.722680729,1.164365716,0.382968523,0.498288161,0.572292691
YLL018C-A,-0.114875225,-0.12430499,0.172722747,0.204060897,0.496210055,0.558140955,0.733305052,0.604688451,0.559960994,-2.646422451,-2.047319621,-0.739147637,-0.227392691,0.20657116,0.005256356,0.286586814,0.30089699,-0.32628922,0.221787938,2.624414453,0.052881128,-0.375014586,-0.196369009,0.019253566,0.173767932,0.800223858,0.258545498,-0.883130892,-0.68339569,-0.638505411,0.101652478,3.028281998,-0.893744071,-1.113226815,-0.516414484,0.116343474
YLL019C,0.448462348,1.203934934,1.029609011,0.860753859,0.980842463,0.938136906,-0.241966905,0.617552011,-2.374067308,-2.48219853,-2.163124373,-0.757149954,0.415254569,0.259744221,1.110957738,-1.171765828,-0.617325223,-0.381337978,0.78494364,-0.657419392,0.555861171,-0.098984099,-0.694187166,-0.399451806,0.218530569,0.145655362,1.237597922,1.509967365,0.637296932,0.373320772,0.739755902,-0.668831807,-0.217487347,-1.166747467,-0.036156063,0.060023554
YLL020C,-0.025125092,1.231034735,0.075337098,1.077557263,1.440076014,1.033490951,-0.225854786,0.606421263,-0.821742875,-2.196705561,-3.310136105,0.043085887,0.032115263,0.548923286,1.201597696,-2.300211426,0.213880892,0.612512356,0.569519618,-0.552365483,0.966653146,-0.075016074,-0.065111474,0.24759767,-0.43081645,-0.414937312,0.711674372,1.018245514,0.236047276,0.430268802,-0.222510449,-0.510777794,-0.415281054,-0.682931566,0.212759835,-0.259275435
YLL020C,0.686507426,1.225767954,0.865812757,1.393703738,0.75842212,0.554873979,0.88866341,0.522188516,-2.086105774,-1.870795212,-2.469056659,-0.441931399,0.036302611,0.170464814,1.442230867,-1.795209349,0.089891539,-0.375345995,0.440211786,-0.710903452,0.034219249,-0.131676055,-0.435249235,-0.095866032,0.284893809,0.727304355,1.517433981,1.126528611,0.217598474,0.040788817,0.61657432,-1.389573014,-0.44098233,-0.986568035,-0.367978858,-0.043141735
YLL020C,0.382843898,1.03863532,1.056925245,0.999999568,1.120917098,1.010763334,-0.06744869,0.143211866,-2.000023649,-2.43015062,-2.866635823,-0.666441909,0.433042469,0.439498773,0.872532841,-0.821813508,0.274129217,0.327233044,0.091955318,-0.717151249,1.175202037,-0.619643754,-0.810638456,0.269498789,-0.464989136,0.781297541,0.900755092,0.85014558,0.678271332,0.487516527,0.518246065,-0.973795161,-0.644049384,-0.964664889,-0.157611767,0.35243704
YLL021W,0.45303623,-0.966575965,-1.222264343,-0.454716822,-0.867387165,-0.470853964,-0.100466104,-0.316681508,0.01162016,0.505481157,0.165137577,1.352734927,0.512231512,-1.562919811,-0.880821154,-1.106563386,-0.121652284,-0.733514061,-0.497622197,0.019586482,1.278145623,1.946415647,1.467555452,1.263311137,0.316250739,-1.255654855,-0.853409168,-1.32739194,-1.085037746,-0.922864018,-0.052380631,-0.110715826,1.083184166,1.360674023,1.66182925,1.512298868
YLL022C,0.189082714,-0.035428705,-0.89665005,-0.288034034,-0.332900863,0.041469422,1.121829361,0.728524019,-3.102475558,0.902876458,0.063406742,0.588992708,1.015808991,-1.028260561,-0.743625874,-0.488102893,-0.807880869,-0.419951157,0.106649406,0.732095319,-0.343231989,1.874891588,1.009569494,0.805288061,0.64385617,0.274287464,-0.515652099,-1.815192474,-1.392100607,-0.733185867,0.657074339,-1.145308057,0.624924694,1.181349081,1.313096591,0.212909036
YLL023C,-0.639550779,1.249909599,1.317531011,1.185434594,1.300558201,1.308433843,1.025229673,0.578902556,-2.188033593,-1.111508203,-1.17712075,-1.487182303,-0.471954058,0.574342369,0.846688877,0.773866569,0.733003767,0.755885792,0.605402576,-0.584722744,-0.471500876,-0.345732549,-1.067128484,-1.276643356,-0.743684878,0.309844277,0.978187922,0.65942363,0.851780203,0.509823647,0.736868602,-0.993458396,-0.512600756,-0.580128582,-1.23961294,-1.410554463
YLL024C,-0.978951319,-1.14758075,-0.617299406,0.263843666,0.48660623,0.719533947,1.019736413,0.836659903,-3.605762225,0.356108286,0.716246333,0.233841289,-1.263595708,-1.60564009,-0.677569186,0.201814155,0.424085288,0.506614016,0.604472453,0.824315006,0.627870525,0.925715888,0.565871567,0.475334346,-1.73283084,-1.345344052,-0.559938245,0.007040037,0.199965499,0.426668974,1.12852235,-0.125884228,0.750158283,0.897541891,0.325001814,0.13682789
YLL025W,-0.002460257,2.228735309,1.256160934,0.716212205,0.443071973,0.786352131,1.086328674,-0.462174267,-1.34315153,-1.346547122,-1.036954167,-0.225767831,0.577033131,0.878579166,0.446239989,0.176098615,0.79246341,0.195071432,-0.342594374,-1.995567128,-0.531071053,-0.500848166,-0.045396868,0.204506594,-0.386135827,2.664209533,0.544400931,-0.034614596,-0.022154503,-0.389139258,0.021153811,-2.159170943,-1.26479418,-0.516377233,-0.171879852,-0.239818685
