gene.id	ura3_noglu_OD0.214	ura3_noglu_OD0.641	ura3_noglu_OD1.47	ura3_withglu_OD0.182	ura3_withglu_OD0.291	ura3_withglu_OD0.5	dtrmB_noglu_OD0.042	dtrmB_noglu_OD0.104	dtrmB_noglu_OD0.355	dtrmB_withglu_OD0.222	dtrmB_withglu_OD0.314	dtrmB_withglu_OD0.8
VNG5010G	-0.071913745	0.249614946	0.342197539	-0.068989906	0.026220222	-0.483958601	1.538539284	1.851614122	2.207170404	-0.263358966	-0.088807096	0.027748195
VNG5011H	0.181416903	0.347698777	0.355277696	-0.016186382	0.244884014	-0.058875949	0.323785387	-1.287765859	-1.083736237	1.530973671	0.503612353	0.003729713
VNG5012H	1.301450993	0.426369948	0.505303764	1.602055136	0.663645052	0.587264996	0.994956615	-0.323353	-1.176500559	1.576046514	0.714076093	0.347522019
VNG5013G	0.263576404	0.002117629	0.584220837	1.487385735	0.021058696	0.588380498	1.538539284	-1.384295324	-1.146184248	-0.266295377	-1.157120145	0.409081959
VNG5017H	-0.883020976	0.959739664	1.421503811	1.171274237	0.47704035	0.675298739	1.908506195	0.667900463	0.107664492	0.841831446	1.40979862	0.166943113
VNG5019G	1.520953498	1.720894919	0.864584126	1.488956309	1.537044491	1.240887748	0.569047228	0.569617162	0.630035539	1.432767262	1.708849062	1.184498885
VNG5020G	1.76199213	1.665317095	1.070407293	1.716874616	1.563187838	1.404565409	0.91940148	1.033174519	0.886782548	1.503945921	1.710893128	1.210905962
VNG5021G	1.497450297	1.659318159	0.88065055	1.531042009	1.404795485	1.400782582	0.276068223	0.668486672	0.758476964	1.315234885	1.59202837	1.152412783
VNG5022G	1.368332858	1.441152705	0.718406133	0.871456738	1.239541235	1.254912991	0.493984455	0.795159087	0.891406298	1.144341263	1.285610778	0.863641588
VNG5023G	1.43995837	1.479182267	0.840391451	1.23835566	1.439508723	1.403783908	0.224514457	0.465971561	0.88172289	1.177222208	1.400024331	1.086333164
VNG5025G	1.554895801	1.60543823	0.906302908	1.233844674	1.341938796	1.280093401	0.63412916	0.985122349	0.870420148	1.146445133	1.402407293	1.084009304
VNG5026G	1.441991817	1.625898199	0.797428472	1.255409541	1.343942386	1.266533464	0.085904341	0.565385853	0.95451451	1.364365538	1.378737948	1.101236046
VNG5027G	1.396429987	1.270093593	0.867203711	1.005714716	1.283450855	1.136891075	0.732923888	0.954019794	1.115052101	0.885635494	1.212004864	1.147660162
VNG5028G	1.309031327	1.24922397	0.919583379	0.970867413	1.270226734	1.287690398	0.055417452	0.692402283	1.322053021	1.027176356	1.240958665	1.019139379
VNG5029G	1.328641903	0.737253304	0.764560971	0.828060423	0.96766963	0.86931204	0.735768243	1.319983109	1.319237621	0.688211322	0.850345633	0.754631429
VNG5030G	0.843258999	0.578891066	0.200975306	0.085293425	0.461599187	0.197109598	0.098992975	0.615648023	1.626759567	-0.084511094	0.261434248	-0.147099162
VNG5032G	1.099946396	0.716081926	0.646140749	0.675496048	0.769348845	0.820065568	0.824107141	1.243711922	1.862498555	0.409085073	0.742252263	0.609108719
VNG5033G	0.897841958	0.801484058	0.320041736	0.686887309	0.598412748	0.824022014	-0.191219594	1.009846923	1.650111967	0.571020761	0.477019459	0.388611915
VNG5034G	1.344180001	0.936868204	0.786898115	0.912249052	0.706157487	0.978860153	1.08837451	1.283627444	1.585733499	0.828692414	0.804079587	0.789423612
VNG5035G	1.268531952	1.051161755	0.971117574	1.341920192	1.250214178	1.293205425	0.631475542	1.865748742	1.636100304	1.181780476	1.114203838	1.030165228
VNG5038H	0.144397628	-0.037057635	-0.166972277	-0.215307663	0.162823482	-0.030422311	0.501359907	0.82121321	0.965910253	-0.229554007	0.291430877	0.108919354
VNG5039G	0.378982954	0.179025344	0.533072327	0.82688697	1.108586377	0.389874391	1.690209569	0.519990684	0.351192812	1.027373129	0.444300838	0.251186853
VNG5041H	0.201277013	0.0295993	0.399618948	0.836466967	0.298050083	-0.037135385	1.757361845	1.678769765	-0.132133685	0.020859485	0.344074233	0.4989882
VNG5042H	0.247035916	-0.964998994	-0.697636837	0.362439721	-0.259486204	-0.696633864	0.785075997	-0.463164202	-1.286563331	0.136018276	-0.250029446	-0.671111909
VNG5044H	-0.571776597	-1.559395216	-0.952734686	-0.579900822	-1.429135783	-0.899157901	0.870765605	0.752216329	0.459411105	-0.347983861	-1.748908821	-1.67165675
VNG5047H	1.607483924	2.004153385	2.009475546	1.943112462	2.282108282	2.205261495	1.747277265	0.428799424	0.403883503	2.03543684	2.328892519	1.999843714
VNG5048H	-0.043649806	0.252733662	0.786010896	0.559297612	-0.026999497	0.348265432	0.486635778	0.020709852	-0.146548331	-0.622017043	-0.68166727	-0.319224068
VNG5049H	0.489928228	0.5471755	0.235870823	-0.148274134	0.413036058	-0.07970211	-0.260306469	0.18214846	1.175849702	-0.046453167	0.026337169	-0.252585276
VNG5050H	-0.338077274	-0.56477998	-0.718497156	0.017616762	-0.282373476	-0.409194757	0.193432263	-0.553149318	-1.159051143	-0.12291217	-0.231602966	-0.243129201
VNG5052G	0.935039246	0.300980753	0.472883172	0.07100923	0.654380169	0.487366371	0.755848499	0.822522124	0.499537729	0.19946851	0.441914451	0.055441058
VNG5053H	-0.076166367	0.193621972	0.234957658	-0.129364192	0.257183982	0.113330215	0.215612992	0.3939122	0.60810027	-0.411652898	0.192328753	0.093301391
VNG5055G	0.295639482	0.724471459	0.619607967	-0.001571625	0.499421394	0.84746155	0.16033526	0.348056106	0.88162311	0.142606374	0.572960971	0.617053108
VNG5057G	0.251371148	0.913373674	0.76352071	0.272179221	0.645052654	1.094556821	-0.267053361	-0.056765701	0.757750836	0.279694844	0.799189658	0.797428472
VNG5059C	0.573526984	0.770921206	0.352999699	1.31692387	0.561180513	0.655364344	1.471160067	-0.272612041	-0.556721224	0.746464341	0.735663294	0.315843594
VNG5061C	-0.282020052	0.387005875	0.181741265	1.018988898	0.288681908	0.23827222	0.208948125	-0.566613133	-1.114426416	0.188990821	0.069367498	-0.068336736
VNG5062C	1.255982838	1.494223536	1.518375053	-0.173157529	1.308791482	1.275384737	2.10228182	0.962235709	1.698202747	0.423397153	1.353955444	1.43704921
VNG5063H	-0.788049391	-0.355828184	-1.001166436	-0.579031638	0.086428005	0.07045245	1.251994347	-0.230756327	-1.203335242	-0.487316534	-0.282466639	-1.713946728
VNG5064H	0.005161119	0.043062712	-1.152142446	-1.127786847	-0.38987833	-0.818072387	2.534363998	1.147449152	-0.759351003	0.039999259	-0.368689298	-0.626664064
VNG5066G	0.418906737	0.004257681	0.103188983	0.127034186	0.40298804	0.185992095	1.484102881	1.172494063	0.112239422	-1.060560853	0.448486677	0.128283774
VNG5068G	0.884828588	0.910701147	1.054962281	1.302377632	1.009466033	1.310863137	1.477600534	-0.057596453	-0.056574763	0.960786414	1.056035944	0.888817477
VNG5069C	0.916887925	1.664080849	1.84707809	1.805876162	1.23630979	1.165290342	1.2057784	-0.430062823	-0.231216597	1.660111348	0.705293447	1.132321482
VNG5071C	-0.305859281	0.740238822	1.174305256	0.070072353	0.20909869	0.275088892	-0.20451005	-0.937029301	-1.591148914	-0.105283778	0.430066693	0.363790111
VNG5073H	-0.650918355	-0.106616899	-0.028530659	0.140327536	-0.244966612	-0.860472867	1.922103618	-0.232655165	-1.345370821	1.374215816	-0.724203494	-1.33973413
VNG5074C	1.183280572	1.552936249	1.609218666	-0.41173344	1.323532902	1.571377543	2.534363998	1.104255999	1.513070178	0.833591999	1.58069902	1.455892796
VNG5075C	-0.475378095	0.116606287	0.319351719	-0.75529188	0.091662835	0.092553283	-0.423984492	0.159033791	-0.674824346	-0.567028309	0.047981999	0.136053383
VNG5076G	-0.747182998	-0.635471676	-0.078554588	-1.111678105	-0.998537801	-0.707566763	1.042398339	-0.014820028	0.124132599	0.216957435	-1.165374193	-1.263556388
VNG5077G	-0.720988122	-0.027238237	-0.389985544	0.256715542	-1.010551867	-0.615145154	0.162535872	0.260602369	-0.921112237	0.36815286	-0.522815067	-1.123062566
VNG5078G	-0.252218318	-0.105601182	-0.080507259	-0.055709256	-0.186591526	-0.093613703	2.046289431	0.540280332	-0.47158839	0.348616002	-0.449115195	-1.304418517
VNG5079H	-0.538157708	0.429401407	0.409352158	0.015479542	0.749568216	0.247928224	1.672356356	1.249236687	-0.361462809	-0.356774587	0.320762481	0.381302045
VNG5080H	0.299986748	1.264705663	-0.641404295	0.144064632	-0.385639349	0.295922903	2.852861092	-0.0013202	0.417085276	0.541361387	-0.561546716	-1.334664961
VNG5081H	-0.446039859	-0.040115694	0.001277868	-0.312934603	-0.196108037	0.304824247	0.922721204	1.184826398	0.104970191	0.047603077	0.279172623	0.206071567
VNG5083H	-0.117421141	0.243251131	0.714267095	-0.454207184	0.393257805	0.651859425	-0.053242122	0.042118112	0.117585145	-0.316047649	0.720317449	0.759690464
VNG5085H	-0.818004806	0.363018491	0.900157088	-1.327919205	-0.591055034	1.235601157	-0.242371648	-0.854768614	-0.727842634	-0.829241659	0.700177265	1.29650872
VNG5086H	0.180146641	-0.42232315	0.302584349	0.232333443	-0.316100747	0.449183313	1.166280965	-0.354274695	-1.13906624	0.255289358	0.763602189	0.577722812
VNG5088H	0.2495873	0.862122089	0.360209846	1.01002045	0.39207805	0.137581369	0.22228745	-0.10923759	-0.101120041	0.963915521	0.372316383	0.096978821
VNG5089G	0.537413493	0.710046937	0.479921189	0.514643676	0.467232954	0.07100923	0.688187859	0.045868348	0.131460729	0.80975808	0.434814644	0.125763798
VNG5090C	-0.380874064	0.183656965	-0.354167247	-0.466001985	-0.398762609	-0.21348535	0.970315845	-0.32947546	-0.805099961	0.041726735	0.435791747	0.151622822
VNG5091C	0.207819947	0.110676922	0.090430527	0.04538164	0.509459374	0.258066007	1.757361845	-0.027233654	-0.858713452	-0.214131135	0.680116785	0.234190386
VNG5093C	-0.541418259	-0.333096064	-0.241207904	0.564460744	-0.353157987	-0.319300534	1.068943075	0.623454195	-0.508640218	0.1469134	-0.261645611	-0.009791548
VNG5097H	0.233984696	0.220646001	0.181478555	-0.284187099	0.282201505	-0.184062006	0.991399656	-0.727029366	-0.605238247	0.070682907	-0.315879131	-0.453282282
VNG5098C	-0.167456543	0.979900443	0.418052179	-0.093362588	0.301831523	0.378414863	0.613022667	0.233196845	1.14771535	-1.548337291	0.463950667	0.200377783
VNG5100C	0.380941495	-1.187997317	-0.272551371	-0.647299128	-0.15141297	0.118842622	1.096263209	-0.165070824	-0.186332264	-0.796915715	-0.225095024	0.270270377
VNG5102H	1.03256263	1.185938301	1.230699194	1.350172808	1.212381443	0.92388023	1.256764784	0.752278163	-0.38323231	1.437674939	1.338270932	0.810789917
VNG5104H	0.588012928	1.406461859	1.793440693	1.936661385	1.181040509	1.09668629	1.012933649	0.165602714	-1.290287337	2.559675835	1.342443919	1.20778559
VNG5105H	1.744186206	1.742736657	1.605414239	1.611037086	1.245671097	1.248825701	1.364393749	-0.253039607	-1.445360379	2.261142315	1.629748662	1.403773082
VNG5106H	1.616936509	1.535688441	1.646367686	0.293859447	1.437121073	1.509932139	1.869702588	-0.65837942	-0.584303688	1.799472778	1.685428898	1.13239493
VNG5108H	1.556363189	1.153522592	1.445615706	1.694857315	1.080627953	1.323053282	0.518676811	-0.342867699	-0.663089112	1.579211695	1.507868352	1.178715474
VNG5112H	-0.621444376	0.761968011	1.0229769	-0.88348222	0.605903366	0.631576298	1.895252744	-1.417458411	-1.551731854	-0.300167087	0.409391041	-0.16391248
VNG5115H	-0.054714734	0.461441452	0.802252883	0.326708095	0.087568836	0.546883404	-0.193432263	-0.738711727	-0.40691683	0.370516914	0.441990517	0.43419122
VNG5116H	0.620246601	0.64870077	0.780129027	0.529277188	0.860110845	0.684388391	1.621769617	1.044220077	0.440864617	-0.148697633	0.650575907	0.35353376
VNG5118H	-1.066115654	0.887462084	1.317852171	-0.038156241	0.835783	0.606914379	1.10822583	0.45838502	-0.032023349	-0.590316603	0.524404554	-0.249844519
VNG5119H	-0.83757548	1.17344022	0.86389116	-0.306651812	0.650349352	1.123721126	1.708618369	0.389994568	0.917603808	-0.111009	1.049661984	0.579568168
VNG5120H	1.152994229	1.431033554	1.474332187	0.800503385	1.459804839	0.582446078	3.011494236	1.1379597	0.059425814	0.448711275	0.347800004	-0.48883695
VNG5123H	-0.181420993	0.121027358	-0.108878237	-0.269767769	-0.101245749	0.092242305	-0.094628323	-0.252520024	-0.162782377	-0.321498056	-0.093219884	-0.065223779
VNG5124H	0.556702642	0.406196063	0.653716527	0.917772114	0.911339559	0.103392868	1.386772107	1.3992177	-0.20990549	0.707336048	-0.101911684	-0.481636779
VNG5126G	0.199397958	1.043773278	0.813605317	1.220858739	0.147230872	-0.575289353	1.031244147	-1.482833451	-0.433165276	0.905764176	-0.373676067	-1.016964806
VNG5129H	0.501540177	0.512689593	1.350498556	0.857268294	1.404565409	0.747464173	1.072796975	1.241709954	0.005233896	0.056191987	-0.036020114	-0.52900573
VNG5131H	-0.200712918	0.484529615	0.415403072	0.192569604	0.500282503	0.559381568	0.428742101	-0.634924072	-0.358969049	-0.3838085	-0.039183375	-0.20894864
VNG5132H	-0.052049479	0.500433958	0.860930841	-0.094207515	0.935873823	0.673745783	-0.421609289	0.727304461	-0.251739452	0.014834259	0.392891157	-0.119969484
VNG5133C	0.125714826	-0.055601936	-0.068112264	0.745135736	0.302439392	0.377208043	2.438916563	-0.107491761	-1.092087458	0.050288105	0	0.254631949
VNG5134G	-1.016810756	-0.204995044	-0.382317636	-1.153207271	0.775442091	0.008355889	2.122503323	-1.728351916	-1.095184806	-0.114177235	-0.244805427	-0.241267567
VNG5135H	-0.132944304	0.565599693	-0.627307842	0.494225486	0.736245194	0.290721934	1.038665915	1.093807561	0.596133609	-0.946058303	0.147969088	-0.44358345
VNG5136G	-0.704553405	0.343400005	1.131118472	-0.668065231	-0.236937955	0.230168255	1.497299194	-0.146142208	0.507397185	-0.323331191	-0.216021196	-0.832468639
VNG5137H	-0.013509756	0.176358099	-0.003715407	0.109890138	-0.173113431	-0.126059558	-0.262554102	-0.81969773	-1.205465939	-0.340804335	-0.187567498	-0.398342684
VNG5139C	-0.364652464	-0.461890307	-0.652894813	-0.965467758	0.110528908	-1.053701748	1.59795949	0.386596674	-0.851817034	-1.589536062	-1.250162413	-1.053225759
VNG5141G	0.256738426	-1.186972989	0.295096886	-0.337051578	0.846252463	0.072596425	1.445989159	1.266702722	-1.002742046	-0.572677735	-0.15044277	-0.470723913
VNG5142G	-0.490707746	-0.300763321	-0.542903204	-0.130947452	0.030170451	-0.546562088	1.427695405	0.131118484	-1.173744393	0.11618609	-0.6365002	-0.319305256
VNG5143C	-0.545645273	-0.044609136	-0.438645694	-0.844985234	-0.112550891	-0.296098193	-1.43983762	-0.746494799	-0.021758998	-0.802044563	-0.288268058	-0.421281714
VNG5144H	-0.937518412	-0.320067458	-0.523236686	-1.303845807	-0.615410765	-0.359731392	-0.481751243	-0.279919004	-0.365398276	-0.790665944	-0.628725082	-0.570970132
VNG5145H	-0.155723155	0.561033752	0.609924618	-0.382868389	0.623264412	0.496038225	-0.101176004	0.052000825	0.151763409	-0.141283359	0.52620486	0.474682957
VNG5146H	-1.284543355	-0.67354588	-0.583880815	-0.999411849	-0.571951376	-0.474019946	0.563946864	0.053035519	-0.371955704	-0.362355224	-0.508095919	-0.268494542
VNG5148H	-0.882037848	-0.306062356	-0.557868069	-0.760448263	0.041155752	-0.494989566	0.457497232	-0.468845988	-1.052847175	-0.313567237	-0.621372947	-0.789434838
VNG5149H	-0.175590928	0.556398304	0.084341634	0.248830862	-0.61456693	0.558158806	2.012245091	1.816632425	0.678080561	0.197906567	0.510007248	-0.595466322
VNG5150H	0.850396726	0.939984106	0.957808068	0.202935881	1.517739951	1.085167004	1.59022057	1.91035755	1.158823464	0.936874137	0.95706043	-0.393917611
VNG5152H	0.94423731	0.862655686	1.191152304	0.322375387	0.653656185	0.807709178	2.660651635	1.144850166	0.580602458	0.367865608	-0.2828345	-0.356486556
VNG5153H	-0.946609894	0.275459547	0.474914345	-0.555193272	0.655189187	0.021780955	1.708618369	0.523632092	-0.165951789	-0.522092691	-0.942671153	-1.173097876
VNG5154H	0.051540285	1.052353716	0.298435185	-1.316700255	-0.743573563	-0.142666762	2.660651635	-1.331894543	0.07975143	-0.39811717	0.373422227	-0.338945796
VNG5156H	-0.874824565	-0.372741775	0.363045248	-0.53595712	0.904973347	-0.524401638	2.29621173	0.358556837	-0.707935049	-0.203978147	0.092522212	-0.970447779
VNG5157H	-0.017683787	0.403646831	0.443053382	0.515190009	0.516077217	0.293615442	-1.068943075	-0.06695581	0.1140619	0.088243935	0.389267322	-0.79557016
VNG5160H	-0.322329376	-0.096762573	0.239130896	-0.364145884	1.448015382	-0.341001991	0.870765605	1.35016201	-0.811385717	-0.545211749	-0.5145867	0.399365879
VNG5163G	-0.85515902	-0.2863715	-0.229100264	-0.37685685	-0.460638915	0.966689602	-1.545672389	-1.217514582	-0.264445868	-0.541180051	-0.677409134	-0.414876249
VNG5164C	-0.567499333	-1.640125439	-1.108099479	-0.435544339	-0.02221429	-0.790899526	1.445989159	0.32086583	-0.963958779	-0.985895861	-0.852296908	-1.040573616
VNG5165H	1.367200783	0.090949825	-0.171709141	0.481988408	-0.287724739	0.240046107	-1.10023326	-0.858745228	-0.812979051	-0.537802355	-0.433976907	-0.244237203
VNG5166H	-0.100553772	-0.622288027	0.284418602	0.077902408	0.808982578	0.060862905	1.560179349	1.524343168	0.591722341	-0.815818972	0.099152699	0.297779228
VNG5167H	-0.093714929	0.014805931	1.296074408	-0.119720901	0.016065199	0.769446808	0.587016873	-0.250490137	0.024309307	-0.061412577	0.242364667	0.061253195
VNG5168H	0.13392491	-0.057347847	-0.548820619	0.563003976	0.472095672	0.660368327	2.082885096	0.734611235	-0.902823695	-0.478512071	-0.595230391	-1.295743823
VNG5169H	-0.66705094	-0.055924021	-0.242535544	-1.499996369	-0.764715232	-0.471879388	1.332054477	-0.50832328	-0.765071279	-0.880310017	-0.654213596	-0.598646603
VNG5173H	-0.995847241	-0.559990999	-0.03051042	-0.662456959	-0.696416412	-0.862726031	-0.166939468	-0.244291275	-0.950818772	-0.400529072	-0.319075019	-0.48448243
VNG5174H	-1.585280574	-0.537781309	-0.773744894	-0.827399385	-0.90317082	-0.563936376	1.2960043	-0.562526784	-1.008598711	-0.267024089	-0.748725388	-0.240237998
VNG5175H	0.676653664	0.808268768	1.069736032	0.079360315	1.152252216	0.849954215	1.638168821	1.534710895	0.329478223	0.915061637	0.849610913	0.0877577
VNG5176C	-0.59706757	0.168469596	0.09370557	-0.666529974	-0.695015148	-0.725783302	1.276138929	0.910210192	0.027403757	-0.01260409	-0.269230341	-0.825440949
VNG5177C	0.365409089	-0.128505834	0.038016446	-0.022967513	0.427960269	-0.279853044	1.398226502	0.964079847	0.07050313	-0.777808956	0.083007859	-0.319224068
VNG5178H	-0.230950518	-0.555083151	-0.607951115	-0.946848476	-0.572840743	-0.01499635	0.528642134	-0.042747227	-1.555462738	-0.582981818	-0.799762975	-0.498229158
VNG5180G	1.257181805	0.257853349	0.809481682	-0.381198597	1.329262801	0.778617667	1.174900159	1.344608308	0.293179801	-0.505883077	0.414787618	-0.315033659
VNG5181G	0.076497909	0.028530659	0.314834823	0.467884403	-0.428527026	-0.620003196	1.869702588	-0.634028452	-0.249643057	-1.49597364	0.11102352	0.137535364
VNG5182G	-0.942843459	0.547130255	0.06507345	0.068121345	0.460668788	0.045759197	1.132639474	0.364819975	0.756468173	-0.442048323	0.179034969	0.216538247
VNG5183G	-0.421402149	-0.173159765	-0.203810049	-0.867877605	-0.150143473	0.02776108	0.713176464	-0.118676367	-0.161590242	0.173644255	-0.040269589	0.367020893
VNG5185H	-0.094946224	0.262902314	1.259251411	0.315400896	1.245782389	0.418709403	2.143631912	1.686122229	0.403903694	-0.947140629	0.343612873	-0.164816276
VNG5186H	-0.043108648	0.099231323	0.999658163	-0.586690894	0.295384379	0.047219422	2.534363998	1.004791409	0.461019553	-0.059347897	0.342229396	-0.005453891
VNG5189H	-0.242636014	0.399831573	0.419939421	-0.703082024	-0.016291671	0.649324746	0.335251987	-0.728686705	0.194805974	-0.070524801	1.136752212	0.360108397
VNG5191H	-0.543621463	0.927047878	-0.001256478	-0.748029633	-1.228259597	0.289669369	0.038021286	-0.607622903	0.494260167	0.279587472	1.477104442	-0.056850804
VNG5192H	-0.290042072	0.714662706	0.961240522	-0.78978288	0.797412206	0.4509863	1.183607532	0.800439431	-0.590276032	0.638002583	1.044336644	-0.364644471
VNG5194C	0.093600872	0.695590122	0.697918411	0.200828741	0.605858868	0.390404625	-0.610403645	-0.819148686	-0.028811324	1.383442774	1.538920856	0.982470991
VNG5195H	0.261034256	-0.736563944	-0.040427303	-0.383237007	0.959667649	-0.031176931	1.497299194	0.546419475	-0.753586501	-1.435465444	-0.391345393	-1.065233265
VNG5197H	0.790287889	0.126885201	0.794338299	0.400445093	0.555245069	0.339879214	1.381112517	-0.60792417	-0.645268307	-0.051485929	-0.222399349	-0.248896096
VNG5199H	-0.344929425	-0.16474948	-0.168076889	0.010304627	0.808394559	0.333399046	0.4550868	0.47247669	-0.765014503	-0.784707609	0.193728881	0.011786071
VNG5200H	-0.290958281	-0.779389319	-0.699436926	-0.440866716	-0.421667516	-0.087051053	1.311245908	-0.627152042	0.388623534	0.859044471	-0.803256101	-1.282222348
VNG5203C	0.525067108	0.207652219	-0.250906903	0.237744132	0.791788449	0.701840296	0.623541191	-0.892676824	-0.296208577	-0.292302648	-0.463020811	-0.052400203
VNG6005H	1.002551302	1.402819581	1.152226646	-0.171892395	1.292583683	0.737116651	1.281057956	0.043102926	0.369028271	-0.217296929	0.713662365	0.354449476
VNG6052H	0.244760107	-0.034081331	0.237102526	0.905605559	-0.229009433	1.510505724	1.59022057	1.142485349	0.117152911	-0.908173197	0.345222566	0.075624151
VNG6081G	0.361466143	1.176396166	1.018076907	0.177964565	1.127413849	0.983992946	1.049907089	0.407056915	0.31537789	0.589110108	1.152226646	1.163601649
VNG6133H	0.296497063	-0.203174123	0.276885188	0.347210097	0.425087621	-0.11684959	0.671765332	0.943906663	0.449065987	-0.584920917	0.015305085	-0.078387947
VNG6135C	-0.154113828	0.136155505	0.045306276	0.366128905	-0.128818228	-0.203263829	-0.332955186	-0.615303665	-1.273762066	0.0062446	-0.063302059	-0.358894962
VNG6142C	-0.290984619	0.611531486	1.013549544	-1.096816799	0.755902688	-0.238310031	2.143631912	1.394423221	-0.949160043	0.661863809	-0.240453364	-0.774674337
VNG6143H	0.329798425	0.965634091	1.233710756	-0.275596872	0.864785123	0.489656528	2.327650381	1.103733273	0.90630747	-0.326001941	0.886870601	0.037506908
VNG6144G	1.552497738	0.666280971	1.511636462	0.598854707	0.917929906	0.941110759	2.10228182	1.651323696	0.360770539	0.572200298	1.027270087	0.480051429
VNG6145H	0.226600047	0.213705226	0.901832477	0.686186869	0.966605739	-0.281243713	1.996061678	1.73750858	0.959477432	-0.464468093	0.264889445	1.081115639
VNG6148H	0.58873836	0.659565922	1.431816846	-0.554018444	1.26989106	0.282960093	2.165763165	1.549520632	0.562657526	0.845140494	0.500599005	-0.29818045
VNG6149H	1.26036766	1.649152854	1.751859615	-0.113906317	1.700449508	1.784319992	1.655020807	1.314456363	2.073952472	0.134582997	1.692078213	1.683500891
VNG6150G	-0.336536602	0.934764707	1.750066707	0.457449197	1.300010528	0.305181141	2.592357635	1.749322601	0.026319725	1.45251241	0.439381504	-0.735803089
VNG6152H	-0.025115255	1.127162584	0.282565002	0.327482907	0.356223493	0.244224588	2.046289431	0.028730431	0.517645896	-0.104903893	0.173239152	-0.734690667
VNG6153G	-1.067694065	0.090830772	0.139500157	-0.748046511	0.172091182	-0.087220883	0.744337295	0.595972727	-0.525239497	-1.005929388	-0.175288283	-0.844831487
VNG6155H	-1.310579267	-0.388414269	-0.268729692	-1.474187413	-0.184887635	-0.063115813	0.906222636	-0.588728894	-1.003037383	-0.992920198	-1.126481825	-0.445274103
VNG6156H	-1.187991458	-0.059764079	0.584448111	-0.239044057	1.085894472	-0.391364443	1.398226502	-0.194266187	-0.167146185	-1.086086562	-0.359628996	-1.176937353
VNG6157H	-0.214417525	0.737688021	0.730088385	0.103281261	0.806760834	0.811779368	2.046289431	0.785806938	0.164157152	0.626415652	0.15559246	-0.099095945
VNG6158H	0.634802083	0.666340228	0.844466768	-0.325559412	1.02663309	1.207845034	2.534363998	1.576008764	1.087034753	0.757302775	1.156872224	0.192985671
VNG6159H	-1.189232661	-0.240118872	-0.64648817	-1.044491579	-0.527255955	-0.353272327	-1.392476467	-0.656572757	-0.453680955	-1.532420099	-0.765544932	-0.853023891
VNG6160H	0.495080755	0.12094212	0.33434244	1.481478717	1.86393392	-0.211884953	0.607788803	1.997776858	1.094989357	0.719448379	0.82498967	-0.143405031
VNG6162H	2.242038316	1.604649239	1.647343701	2.126625367	1.713788441	1.706101871	1.170579692	0.023695951	-0.027866247	1.992467617	1.622247928	1.54234136
VNG6163H	1.466605164	0.526864529	0.877528637	1.505771287	1.806521674	1.440513707	1.737367313	1.278784147	1.005183734	1.608875238	1.681484037	0.125530476
VNG6164G	0.389261129	0.722303192	1.48970624	1.039047771	1.114651743	0.719876521	2.046289431	1.384116873	-0.234561791	1.078664755	1.294225867	1.140102472
VNG6165H	0.793712463	0.572505758	1.405285205	1.389304178	0.685637045	1.126876158	2.064241752	1.127078217	0.07205214	-0.428633038	0.446658784	0.690314861
VNG6166H	0.984292255	0.924659039	1.096400878	0.792985986	0.831956663	0.393070271	1.699341986	0.767364643	0.838016424	0.090266332	0.986330979	0.970639153
VNG6168H	0.084253936	1.041564425	0.704934301	0.57402347	1.660949248	1.188179046	1.718044156	1.559471518	1.04087626	0.089269741	0.279532702	-0.171195515
VNG6170H	0.337656723	0.255496969	1.320178915	-0.077880694	1.276200308	1.02811957	1.128523763	1.762679648	0.510053001	0.500477301	0.921167119	1.393732671
VNG6171H	0.0153381	0.39524271	0.733305599	-0.122589776	0.026695419	1.028934907	0.779177408	0.781264289	0.916757161	-0.41612133	-0.256436106	0.403238737
VNG6173C	-0.776089377	0.725021708	1.044306228	-0.747564815	0.753779351	1.909461705	-0.450273841	-0.120135535	-0.067600274	0.536518463	1.094613765	1.390164154
VNG6175G	-0.281646084	1.170539767	2.131476378	0.470304091	0.833860788	1.587548658	1.415760105	1.732243817	1.828731311	0.856865306	0.565566965	1.466284917
VNG6176G	-0.060997259	1.375746047	2.17097903	0.129822151	1.182308187	2.332672238	2.122503323	1.924548374	2.083689962	1.205928532	1.596477169	1.453101413
VNG6177G	0.601170899	1.928483939	2.759810785	1.189550559	1.912851236	2.418684981	2.327650381	1.997076646	2.336448363	0.72277102	1.682290261	2.402929604
VNG6178G	1.014792926	2.023513615	2.693612545	1.022617466	1.560962177	2.836072936	2.744199948	2.180951036	2.239939226	1.009831018	1.921486949	2.116138863
VNG6179G	1.169014374	1.896245695	2.587965153	1.817377987	1.625842022	2.552886628	2.660651635	1.790761635	1.588747863	1.483207771	1.783411882	2.313724343
VNG6180H	-0.855017668	0.020798482	2.39524469	-0.198831899	0.880108572	1.903629	2.592357635	2.772929117	2.846092948	-0.115174151	1.315240813	1.577200244
VNG6181H	-0.724059071	-0.486562752	0.084497251	-0.546938043	-0.797360069	-0.76556275	1.153512297	0.438707133	0.394729812	-0.82370262	-0.6301777	-0.326932348
VNG6182H	-0.81754638	-0.314352759	-0.343496539	-0.42239481	-0.759447956	-0.831540929	0.776238261	-0.100554838	-0.619487285	-0.526139455	-0.607842041	-0.326288741
VNG6183C	1.311005567	1.02116474	0.644725805	1.385863273	1.118188716	0.057908501	2.660651635	1.803534951	1.613837449	1.378509384	1.14602458	0.875151127
